fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
1,0.9,0.096924989,57,12,60,0.014364011,-0.938253859,AC,601,3159.172453,2041.135201,3090.16885,0,1,CB,187,1,BA,0,0,-1,0,200,0,INTERNET,0.294118489,windows,0,2,0,7
1,0.9,0.162374491,-1,84,30,0.002038749,-0.404907763,AD,2722,2299.738667,2549.247358,3159.833243,6,15,CA,215,1,BA,0,1,20,0,2000,0,INTERNET,7.529547735,windows,0,1,0,7
1,0.5,0.259174089,-1,133,40,0.00271161,-1.300161247,AB,1425,4901.491991,2945.280924,4805.960766,15,10,CA,176,0,BA,0,1,15,0,1000,0,INTERNET,3.819847778,windows,0,1,0,7
1,0.9,0.21504545,-1,174,60,0.000851927,-0.316440931,AC,1023,2389.250372,2307.459887,3142.890665,0,5,CA,250,1,BB,1,1,-1,0,1500,0,INTERNET,2.530117594,windows,1,1,0,7
1,0.9,0.078449866,-1,109,40,0.000270356,-0.36981656,AA,3203,2879.484925,3783.95926,3884.633175,1,4,CA,280,1,BA,1,1,30,1,1500,0,INTERNET,5.355846856,windows,0,2,0,7
1,0.9,0.070773411,-1,148,40,0.012560311,-1.360107246,AD,1365,1453.377794,2130.008917,3160.273337,8,1,CA,235,1,BA,0,1,1,1,1000,0,INTERNET,1.44193926,windows,0,1,0,7
1,0.9,0.54178585,-1,222,50,0.011469578,-0.583008753,AB,926,2944.659401,3223.95657,3102.832766,8,12,CA,242,1,BA,0,1,31,0,2000,0,INTERNET,4.558084748,windows,1,1,0,7
1,0.5,0.413533744,36,6,20,0.010918232,-0.670563715,AB,985,5469.141637,2921.568766,3132.901528,1365,3,CA,62,1,BD,1,1,1,0,200,0,INTERNET,4.978594453,linux,0,1,0,7
1,0.5,0.289334671,-1,103,40,0.024763727,-1.356592087,AC,1024,2373.302185,2604.830099,3098.690331,0,6,CB,162,1,BB,0,1,-1,0,500,0,INTERNET,5.061332565,windows,0,1,0,7
1,0.9,0.433465575,-1,204,50,0.010634507,-1.703949626,AC,148,3222.022213,2641.534365,3580.472198,0,2,CA,257,0,BA,1,1,-1,0,1900,0,INTERNET,1.796005562,windows,0,1,0,7
1,0.2,0.150383044,-1,129,40,0.001703133,-0.866772117,AC,657,3273.726169,1995.148757,3061.133683,0,8,CA,110,1,BA,0,1,-1,0,200,0,INTERNET,3.704996341,other,1,1,0,7
1,0.9,0.083942631,-1,134,30,0.018693612,-1.441743971,AB,1924,2953.798306,2850.247927,3076.433976,276,4,CB,90,0,BA,1,1,28,0,200,0,INTERNET,4.500758638,windows,1,1,0,7
1,0.1,0.880940329,-1,109,20,0.000533758,-0.556072251,AC,1526,1799.327947,2376.430934,4741.478812,0,8,CA,181,1,BA,0,1,-1,0,2000,0,INTERNET,4.047573998,windows,1,1,0,7
1,0.8,0.551443863,-1,19,50,0.002737739,-0.49698505,AD,1705,4086.262932,4547.965122,4772.712999,4,4,CA,113,1,BC,1,1,21,0,500,0,INTERNET,17.62290694,windows,0,1,0,7
1,0.9,0.448488382,-1,90,50,0.028717337,-1.645151141,AB,1650,1124.130301,2816.568095,3071.849918,16,6,CA,338,1,BC,0,1,1,0,1500,0,INTERNET,3.470379496,windows,1,1,0,7
1,0.5,0.80017821,-1,158,50,0.010988226,-1.106070568,AB,1232,5325.347253,2939.2351,4127.321539,11,5,CA,351,1,BA,1,1,15,0,1500,0,INTERNET,4.86149983,linux,1,1,0,7
1,0.8,0.103414061,-1,52,40,0.014002745,-1.433296744,AB,1566,2039.217724,3527.7665,3802.503553,1,4,CC,84,1,BA,1,1,30,0,200,0,INTERNET,0.698405124,linux,0,1,0,7
1,0.9,0.093739719,-1,42,40,0.000491542,-0.778965353,AB,2085,3900.439793,6480.246955,3114.651134,21,19,CA,89,0,BD,0,1,30,0,200,0,INTERNET,1.834235502,windows,0,1,0,7
1,0.9,0.445388535,-1,219,10,10.2142382,-0.555787748,AD,352,2182.790935,2435.73131,3126.542168,1810,5,CA,72,0,BE,0,0,31,0,200,0,INTERNET,6.285228902,windows,0,1,0,7
1,0.4,0.825758046,-1,47,40,0.007318342,-0.980921428,AB,1706,1312.926064,2728.897992,3034.525984,3,9,CA,288,1,BA,0,1,30,0,2000,0,INTERNET,3.587763482,windows,0,1,0,7
1,0.9,0.091239496,14,4,30,0.009141567,-1.549979825,AC,1176,2515.294329,2711.07898,3114.088583,1,13,CA,104,1,BC,0,1,-1,0,200,0,INTERNET,5.735208415,windows,1,1,0,7
1,0.8,0.108571517,-1,32,50,0.003929962,-1.157671416,AD,484,2532.068306,3032.447675,3052.251903,1,2,CC,129,1,BC,0,1,-1,0,200,0,INTERNET,7.512042091,windows,1,1,0,7
1,0.9,0.112584317,93,5,30,0.005469144,-0.35555686,AD,851,4627.705861,2873.853245,3109.240058,11,9,CA,336,1,BA,1,1,5,0,1900,0,INTERNET,15.65882161,windows,1,1,0,7
1,0.8,0.235857803,-1,41,70,0.031228758,-0.926212812,AD,748,3271.723827,3128.828238,3616.712777,8,3,CC,264,1,BC,1,1,10,0,1500,0,INTERNET,8.219699891,linux,1,1,0,7
1,0.8,0.085088872,-1,11,40,0.028735232,-1.166519187,AD,439,3853.97767,2585.885026,3009.832833,1,10,CB,123,1,BD,0,1,10,0,200,0,INTERNET,14.33927486,windows,0,1,0,7
1,0.8,0.836465671,-1,142,30,0.019801334,-0.860173026,AB,422,4398.512397,4245.307811,3147.034608,13,8,CA,307,1,BA,0,1,1,0,1500,0,INTERNET,0.571868049,windows,1,1,0,7
1,0.4,0.08867299,-1,165,50,0.016291982,-0.588671107,AB,991,2559.936982,1440.568313,5866.515376,2,5,CA,266,0,BA,0,1,2,0,1500,0,INTERNET,1.958844012,windows,1,1,0,7
1,0.9,0.274737719,-1,67,50,0.01235757,-1.241080502,AC,1287,768.4860971,2978.530172,3077.066755,2,7,CA,255,0,BC,0,1,30,0,1500,0,INTERNET,8.753665048,macintosh,0,1,0,7
1,0.3,0.092242068,-1,34,40,0.00631599,-1.360861938,AC,559,5537.723841,2726.265478,3110.966483,0,10,CA,318,1,BA,0,1,-1,0,1900,1,INTERNET,4.846801776,windows,0,1,0,7
1,0.9,0.502873873,-1,80,50,0.015004186,-1.534069453,AC,1475,2571.147357,2305.854887,3078.757719,0,3,CA,194,1,BC,0,1,-1,0,2000,0,INTERNET,9.891382424,linux,0,1,0,7
1,0.9,0.361346335,-1,125,40,0.03456396,-1.100596624,AB,176,2407.845526,2501.49214,3139.213855,0,9,CA,236,0,BA,1,1,1,0,990,0,INTERNET,2.124731107,macintosh,1,1,0,7
1,0.6,0.803643822,-1,4,50,0.01186976,-0.916947219,AB,732,3405.114177,7215.574063,3035.454181,240,3,CA,329,1,BC,0,1,2,0,1000,1,INTERNET,3.98574811,windows,1,1,0,7
1,0.8,0.866652928,-1,151,60,0.018236994,-1.142292263,AB,2376,3592.669311,2477.58732,3057.841543,21,4,CC,214,0,BA,0,1,28,0,500,0,INTERNET,12.03490842,windows,0,1,0,7
1,0.9,0.29988653,104,0,30,70.81835864,-0.885569787,AC,2352,4288.878862,3285.976619,3138.199618,0,7,CA,229,1,BA,0,1,-1,0,1500,0,INTERNET,36.78405869,linux,0,1,0,7
1,0.8,0.161199211,-1,39,30,2.538224587,17.64424359,AA,4532,2514.508763,6641.531871,3058.391115,1364,4,CC,107,1,BD,1,1,15,0,200,0,INTERNET,7.424931911,windows,1,1,0,7
1,0.9,0.697253571,-1,132,40,0.02017096,-1.159365692,AB,458,2964.890472,4531.047576,3153.951961,2,5,CA,160,0,BA,0,1,5,0,200,0,INTERNET,1.068727234,linux,1,1,0,7
1,0.9,0.671260457,-1,154,20,0.012546132,-0.81253499,AC,92,4043.261008,2908.222587,3064.966543,1,10,CA,170,1,BE,0,1,-1,0,990,0,INTERNET,51.21309023,windows,0,1,0,7
1,0.3,0.049745906,-1,108,30,0.024131841,-0.80464517,AB,3139,4555.86545,4233.931409,3149.329572,13,5,CA,183,0,BA,0,1,30,0,990,0,INTERNET,11.80055092,windows,0,1,0,7
1,0.9,0.119342103,91,4,30,0.020082908,-0.355966783,AD,496,6271.288895,2832.484169,3121.648214,217,2,CA,307,1,BA,0,1,28,0,990,0,INTERNET,49.14206826,windows,0,1,0,7
1,0.6,0.33363126,83,3,30,0.011876985,-0.988671919,AB,630,4127.076025,1881.084574,6295.6393,30,7,CA,216,1,BC,0,1,1,0,200,0,INTERNET,1.506938874,windows,0,1,0,7
1,0.4,0.084065344,-1,321,50,0.008103015,34.71625361,AA,1079,3340.283597,2445.806673,3107.795835,8,4,CA,134,1,BC,0,1,24,1,200,1,INTERNET,0.592314913,windows,0,1,0,7
1,0.9,0.543754612,-1,95,40,73.52381727,-1.119230907,AC,552,3725.257432,2764.613422,3127.829036,1,4,CA,102,0,BC,1,1,-1,0,200,0,INTERNET,8.596109688,other,1,1,0,7
1,0.9,0.514749649,-1,59,70,0.015519752,33.60250662,AA,4242,1386.967921,3656.478626,3038.682002,1646,3,CA,161,1,BC,0,1,3,0,500,0,INTERNET,17.30285114,other,1,1,0,7
1,0.9,0.306854515,33,150,40,0.011922599,-1.609944515,AB,1061,2761.084008,3406.88517,3113.287204,1338,5,CA,237,1,BA,0,1,20,1,500,0,INTERNET,4.563172195,linux,0,1,0,7
1,0.9,0.35591683,-1,182,30,0.007851721,-0.460981619,AB,1756,3845.290298,2644.920199,3862.195925,1,11,CA,175,0,BA,1,0,-1,0,200,0,TELEAPP,3.713879958,windows,0,1,0,7
1,0.9,0.717520028,-1,49,60,0.039374586,-0.849518023,AC,1798,1676.638401,2514.170384,3113.090541,0,6,CA,223,1,BA,0,1,-1,0,1500,0,INTERNET,2.368574672,other,1,1,0,7
1,0.6,0.391654118,62,6,50,0.00322336,-1.604699748,AC,1293,2581.431707,2115.032255,3131.053219,0,1,CA,261,1,BB,0,1,-1,0,1900,0,INTERNET,15.95467122,windows,0,1,0,7
1,0.4,0.124620027,-1,96,30,0.014640674,-0.617923257,AB,282,4569.982885,3094.923513,3816.70508,16,6,CA,193,1,BA,0,1,6,0,1000,0,INTERNET,10.45347649,windows,0,1,0,7
1,0.8,0.03680064,30,12,30,0.021895501,-0.70520277,AB,769,3715.564804,2720.442924,3137.622904,2,3,CA,121,1,BC,0,1,31,1,200,0,INTERNET,4.047044088,windows,0,1,0,7
1,0.6,0.123465909,-1,58,30,0.018315876,-1.610905647,AB,823,6799.964578,2464.560624,3017.561626,1,4,CA,131,0,BC,0,1,-1,0,200,0,INTERNET,3.439223571,other,0,1,0,7
1,0.9,0.878405023,-1,135,40,0.016223186,-1.450712331,AB,1020,1016.203296,3287.288523,3139.718915,9,8,CE,174,1,BB,1,1,10,0,200,0,INTERNET,10.94687611,linux,1,1,0,7
1,0.7,0.220992767,-1,171,40,0.010310735,-0.618973815,AC,1995,1728.726012,6468.001791,3070.113846,1,3,CA,118,1,BA,0,1,-1,0,200,0,INTERNET,2.810335924,linux,0,1,0,7
1,0.1,0.217012934,-1,206,20,0.022908034,-1.131987688,AC,2467,4887.250902,3588.603084,3095.909437,0,10,CA,124,0,BA,0,1,-1,0,200,0,INTERNET,4.173693069,other,0,1,0,7
1,0.9,0.073555226,-1,34,50,0.013307786,-0.686525231,AC,1069,3879.988701,2200.003621,3133.509875,0,8,CA,183,0,BD,0,1,-1,0,500,0,INTERNET,2.592472416,other,0,1,0,7
1,0.9,0.066615328,58,0,60,0.000493871,-0.728692831,AB,912,5144.762442,3809.648629,3101.158026,1,2,CA,221,1,BA,0,1,1,0,1500,0,INTERNET,3.59525661,windows,0,1,0,7
1,0.9,0.245297146,-1,204,50,0.01273705,-0.856532516,AD,558,5117.037854,2766.329575,4871.719787,14,7,CA,195,0,BA,0,1,10,1,1000,0,INTERNET,2.721222596,windows,0,1,0,7
1,0.1,0.053907499,-1,104,40,0.030610344,-1.496623157,AB,924,2704.611473,3034.466454,3305.237478,10,9,CA,222,1,BD,1,0,1,0,200,0,INTERNET,1.570128966,windows,1,1,0,7
1,0.9,0.031933541,-1,130,30,0.012677542,-0.884881973,AC,571,1065.14923,2232.73103,3101.988514,1,3,CA,214,1,BA,0,1,-1,0,1900,0,INTERNET,0.936011715,windows,0,1,0,7
1,0.8,0.859087588,-1,217,30,0.017198609,-1.196143247,AB,917,3605.25572,1644.879957,3099.517371,7,2,CB,207,1,BA,0,1,1,0,500,0,INTERNET,2.517438448,linux,1,1,0,7
1,0.9,0.020780521,-1,69,40,0.009800677,-0.88723747,AB,4629,5247.369296,3161.013492,3064.142162,13,7,CB,136,0,BA,1,1,15,0,1500,0,INTERNET,2.11774907,windows,1,1,0,7
1,0.7,0.035256229,-1,89,30,0.00625125,100.5630301,AA,1163,2880.063019,3434.748502,3151.708237,2,3,CC,92,1,BA,0,1,11,0,200,0,INTERNET,3.352380897,windows,0,1,0,7
1,0.1,0.796469677,-1,91,40,0.008522601,-1.087467915,AB,554,4853.898851,3953.12815,3104.316633,14,6,CA,232,0,BA,0,1,25,0,1500,0,INTERNET,3.983258531,macintosh,1,1,0,7
1,0.9,0.28130257,-1,113,30,0.029679433,-0.781164994,AC,268,2474.687861,2180.642707,3039.925645,1,10,CA,299,1,BA,0,1,-1,0,1900,0,INTERNET,5.585318624,linux,1,1,0,7
1,0.9,0.870546282,-1,24,40,0.010194296,-0.84767113,AB,548,4325.736535,2376.586681,3086.43325,11,4,CA,257,0,BC,0,1,19,0,1500,1,INTERNET,1.436690343,linux,1,1,0,7
1,0.1,0.436373374,-1,53,40,0.01881562,-1.448431198,AB,808,3840.671567,2687.53406,3091.298624,7,6,CA,244,0,BA,0,1,5,0,200,0,INTERNET,15.78747138,windows,0,1,0,7
1,0.9,0.114795725,-1,138,40,0.00651947,-1.159415335,AB,1650,4941.831464,3431.789989,3122.765681,1969,8,CA,212,0,BA,1,0,30,0,2000,0,INTERNET,1.88567259,windows,0,1,0,7
1,0.9,0.837095295,10,6,40,0.011207684,-1.037778426,AD,754,3966.003588,3156.449583,5126.047795,15,2,CA,142,1,BC,0,1,28,0,1500,0,INTERNET,6.408945504,windows,0,2,0,7
1,0.5,0.24553062,-1,138,60,0.01312326,-0.778591604,AC,1087,2202.163135,3312.00445,3173.677806,1,2,CC,276,1,BB,1,1,-1,1,2000,0,INTERNET,43.75653221,windows,0,1,0,7
1,0.9,0.573881076,-1,97,40,0.019613192,-1.694260214,AC,128,5688.603314,3714.699175,3074.272922,0,5,CA,306,0,BA,0,1,-1,0,990,0,INTERNET,7.718595191,windows,0,1,0,7
1,0.9,0.878983274,-1,58,40,0.002656462,-0.650114275,AB,2194,753.0757878,2393.383977,3034.688322,0,3,CA,269,1,BA,0,1,-1,0,1500,0,INTERNET,9.583339352,windows,0,2,0,7
1,0.8,0.78132734,-1,54,20,0.017747745,-0.473260915,AB,917,1161.330682,3407.586496,3157.949311,15,9,CF,60,1,BB,1,1,1,0,200,0,INTERNET,6.226026711,linux,0,1,0,7
1,0.2,0.147604666,-1,129,50,0.006131921,-0.824285646,AB,734,1435.351365,2229.303857,3105.167251,0,1,CA,257,1,BA,0,1,30,0,2000,0,INTERNET,6.277973381,windows,0,1,0,7
1,0.9,0.269986388,-1,40,40,0.004349843,-1.265630309,AC,852,5182.134556,3446.391476,3118.552239,1,7,CB,216,1,BA,0,1,-1,0,500,0,INTERNET,1.799418118,linux,0,1,0,7
1,0.6,0.565446448,-1,45,30,0.027499178,-0.558032797,AB,1810,621.6593709,2327.495654,3018.634309,10,15,CA,270,1,BC,1,0,2,1,1500,0,INTERNET,3.438070311,windows,1,1,0,7
1,0.5,0.443891052,35,224,30,0.007784639,-0.724374861,AC,1855,5768.908593,2955.681292,5566.00885,0,2,CA,239,1,BA,0,1,-1,0,990,0,INTERNET,1.87499725,windows,1,2,0,7
1,0.9,0.452131498,32,10,30,0.012232217,-0.931560922,AD,994,1753.853123,3317.377799,3082.046979,14,6,CA,92,0,BC,0,0,28,0,200,0,INTERNET,7.469268656,windows,0,1,0,7
1,0.9,0.852389038,-1,163,40,0.026548458,-0.552253495,AC,668,4083.69818,1501.334249,3032.682017,0,3,CA,305,0,BA,0,1,-1,0,1900,0,INTERNET,9.700304713,macintosh,1,1,0,7
1,0.8,0.770777843,-1,33,20,0.013689378,-1.835510226,AC,897,3350.920709,2834.215774,3136.844095,2,8,CA,168,1,BA,0,1,15,0,200,0,INTERNET,7.2877644,windows,1,1,0,7
1,0.7,0.121735406,51,2,30,0.000413991,-1.350693372,AB,319,2285.055315,3052.530551,3113.023558,1,8,CA,147,1,BA,0,1,-1,0,200,0,INTERNET,0.91010783,windows,1,1,0,7
1,0.7,0.559954725,325,34,30,0.020755983,-0.579759137,AC,657,2173.711753,2631.729836,3109.483273,0,8,CA,81,0,BB,0,1,-1,0,200,0,INTERNET,6.084977273,windows,1,1,0,7
1,0.8,0.082906787,-1,114,30,0.010926825,-1.419088413,AB,1210,4242.554445,2292.622126,3871.500347,13,11,CA,138,1,BA,0,1,1,0,1500,0,INTERNET,5.64706444,windows,0,1,0,7
1,0.9,0.174020794,101,1,40,0.00267465,-0.921036072,AC,777,273.463027,3031.728331,3150.241648,1,2,CA,205,1,BA,0,0,-1,0,990,0,INTERNET,6.537435588,other,0,1,0,7
1,0.7,0.032233769,-1,55,20,0.022656712,-1.537097859,AB,1288,1479.093315,2400.945463,4313.879273,49,19,CA,14,0,BA,0,1,30,0,200,0,INTERNET,4.8676985,windows,1,1,0,7
1,0.9,0.808886448,333,52,50,0.026686897,-0.607717644,AC,1637,1858.91832,4691.411604,3117.738358,1,1,CC,163,1,BA,0,0,-1,0,200,0,INTERNET,6.393367577,windows,0,1,0,7
1,0.9,0.095102263,-1,39,50,17.00320297,-0.919506208,AC,919,3775.915688,2190.322486,3164.282725,0,6,CD,93,0,BE,0,1,-1,0,200,0,INTERNET,6.057489731,windows,0,2,0,7
1,0.2,0.409735058,-1,68,20,0.015587889,-1.136872411,AC,1881,4305.600579,2936.804624,3004.670722,1,7,CA,202,1,BA,0,1,-1,0,1500,0,INTERNET,1.560670792,windows,0,1,0,7
1,0.8,0.113427837,-1,56,40,0.011085203,-0.381927584,AB,892,3955.246226,2104.874676,3113.553041,10,8,CA,238,1,BC,0,1,30,0,1500,0,INTERNET,3.291960458,windows,0,1,0,7
1,0.7,0.051382146,-1,37,40,0.005533938,-1.258256164,AC,684,4210.763086,4360.727025,3155.545383,0,10,CA,194,0,BA,0,1,-1,1,500,0,INTERNET,3.428833712,macintosh,0,1,0,7
1,0.8,0.797140575,-1,50,20,0.040574393,-1.30408653,AC,656,549.1809206,3404.273581,3064.480535,0,11,CA,166,1,BA,0,1,-1,0,1000,0,INTERNET,3.118364016,other,0,2,0,7
1,0.7,0.106848191,159,17,30,0.006743716,-0.818452543,AB,1904,1789.896519,7361.159328,5553.324931,19,12,CA,38,0,BC,0,1,29,0,200,0,INTERNET,4.244468421,windows,1,1,0,7
1,0.7,0.075255863,-1,147,60,0.005782678,-0.715257302,AB,1229,5016.360965,6064.495054,3109.2221,10,7,CA,100,1,BA,0,1,15,0,200,0,INTERNET,1.011286974,windows,0,1,0,7
1,0.7,0.484655778,-1,80,40,0.024953608,-1.139979384,AC,556,5658.290462,2546.308058,3074.956562,0,7,CA,165,1,BC,0,1,-1,0,200,0,INTERNET,7.940577023,windows,0,1,0,7
1,0.8,0.528207347,-1,155,50,0.005094484,-1.059242516,AB,1054,4261.276317,3397.154945,3143.652981,14,6,CA,201,1,BA,1,1,10,0,1000,0,INTERNET,5.561111463,other,0,1,0,7
1,0.5,0.202323934,-1,109,40,0.002174683,-0.742677261,AB,1749,1982.839228,3004.343267,3861.843895,1,8,CA,121,1,BA,0,1,24,0,200,0,INTERNET,1.208161764,windows,0,1,0,7
1,0.6,0.860954226,-1,48,40,0.014855753,-1.001789432,AB,815,1712.774204,2870.252932,3145.513143,14,3,CF,123,0,BC,0,1,1,0,200,0,INTERNET,4.679769942,other,1,1,0,7
1,0.9,0.138948522,25,0,30,0.034503958,-1.271316017,AB,802,5130.347943,3290.671067,3083.792441,7,9,CA,163,1,BD,0,1,1,0,200,0,INTERNET,2.718339044,other,1,1,0,7
1,0.6,0.089214852,-1,40,40,0.018064392,-0.773619842,AB,597,6469.457416,2442.750629,3161.026865,12,4,CA,74,1,BA,0,1,1,0,200,0,INTERNET,4.398703901,linux,0,1,0,7
1,0.6,0.818593168,-1,41,30,0.019950814,8.208091855,AA,3214,7683.307748,3777.912198,4132.103163,80,11,CA,84,0,BE,1,1,15,0,200,0,INTERNET,3.710862069,linux,0,1,0,7
1,0.4,0.05012317,-1,167,30,0.002983047,-1.165875369,AB,1874,4966.185574,4546.791247,4196.409518,16,12,CA,89,1,BA,0,1,30,0,200,0,INTERNET,4.526717332,other,0,1,0,7
1,0.9,0.299945491,-1,58,40,0.015030125,-0.995360449,AC,1314,3390.213633,2205.132075,3124.561524,1,3,CB,239,1,BA,1,1,-1,0,990,0,INTERNET,9.218089277,windows,1,1,0,7
1,0.8,0.524083537,-1,165,40,0.012095169,-0.214355394,AB,1002,4410.600826,3286.004971,3073.369742,1790,6,CA,109,1,BC,1,1,6,0,1000,0,INTERNET,4.092298343,linux,0,1,0,7
1,0.5,0.729261361,28,135,60,0.020730915,-0.651865601,AC,2939,2652.873092,3688.705112,3088.958472,1,4,CC,75,0,BB,0,1,-1,0,200,0,INTERNET,12.59841036,windows,1,1,0,7
1,0.7,0.890683291,-1,35,30,0.013876637,-1.087607964,AD,481,1608.732288,2809.979318,3167.018638,31,13,CA,71,0,BC,1,1,31,0,200,0,INTERNET,6.869659387,windows,1,1,0,7
1,0.9,0.751629814,-1,138,40,0.007821404,-0.854981444,AB,653,1478.930438,3128.15797,3108.934092,9,7,CA,304,0,BA,0,1,30,0,1000,0,INTERNET,1.559758201,windows,0,1,0,7
1,0.9,0.506067312,-1,316,50,0.013800537,-0.989157715,AC,440,1767.048045,3672.196446,3122.679303,0,2,CA,336,1,BA,0,1,-1,0,2000,0,INTERNET,6.203096526,windows,0,1,0,7
1,0.9,0.877405058,-1,240,20,0.014990158,-0.443658729,AC,2115,2882.787807,2741.125721,3089.451761,4,6,CA,265,1,BE,1,1,-1,0,1500,0,INTERNET,8.958137831,windows,1,1,0,7
1,0.9,0.671811985,-1,121,50,0.001038095,-0.630928804,AC,1977,2146.064563,2029.888784,3179.803907,0,5,CA,210,1,BA,0,1,-1,0,500,0,INTERNET,1.175001522,windows,1,1,0,7
1,0.7,0.051309915,-1,291,30,0.00346802,26.41826608,AA,1935,3930.468037,3811.66375,3079.435401,15,9,CB,195,1,BE,0,1,20,0,500,0,INTERNET,47.32286515,linux,0,1,0,7
1,0.9,0.295751214,-1,25,50,0.002238293,-0.485662763,AD,535,1482.835585,4963.247537,4130.486494,9,5,CA,293,1,BC,1,1,1,0,1500,0,INTERNET,2.744940471,windows,1,1,0,7
1,0.9,0.389612084,11,8,40,0.013147717,-0.577016668,AB,82,2576.571473,2794.995045,3139.949715,1,10,CA,185,0,BC,0,0,31,0,500,0,INTERNET,13.92921431,windows,1,1,0,7
1,0.9,0.580903879,-1,88,60,17.44572718,-0.782819834,AB,1034,3093.560614,2496.229556,3111.293392,11,4,CA,229,0,BB,0,1,5,0,990,0,INTERNET,19.14286175,macintosh,1,1,0,7
1,0.4,0.70791602,-1,32,60,0.007528145,-1.045567393,AB,892,10790.81277,2615.275414,3107.235489,12,2,CC,237,0,BA,0,1,28,0,1500,0,INTERNET,9.988649776,windows,0,1,0,7
1,0.9,0.3952729,-1,27,60,20.38367823,-1.17249927,AC,215,4964.998131,4181.333798,3093.71625,1,3,CA,130,1,BB,0,1,-1,0,200,0,INTERNET,2.076314866,other,1,1,0,7
1,0.9,0.161934964,-1,81,50,0.008426235,-0.805071454,AB,844,645.741111,3008.256164,3124.343353,9,5,CA,109,0,BA,0,1,15,0,190,0,INTERNET,2.676765059,windows,0,1,0,7
1,0.9,0.579563747,-1,56,40,0.004540135,-0.983119916,AD,414,3286.555586,1961.218895,3024.915631,21,4,CC,169,0,BC,0,0,25,0,200,0,INTERNET,3.906754621,windows,0,1,0,7
1,0.8,0.540648978,-1,18,30,0.013127162,-1.084497221,AB,787,3814.661229,1866.352579,3077.074967,17,5,CA,89,0,BA,1,1,1,0,200,0,INTERNET,2.61016066,other,1,1,0,7
1,0.7,0.123459307,-1,124,30,1.073258962,-1.163761231,AB,607,2231.05584,2047.053362,3120.286788,1,3,CA,210,1,BA,0,1,-1,0,2000,0,INTERNET,10.43126928,linux,1,1,0,7
1,0.9,0.612540835,-1,54,30,17.14028631,-1.037457637,AB,709,2933.122057,1733.363281,3112.823704,18,7,CA,94,1,BC,0,1,27,0,200,0,INTERNET,1.175305764,other,0,1,0,7
1,0.9,0.811681724,-1,38,20,0.023028937,-0.537782805,AD,675,5041.642958,4405.116912,4906.284662,9,18,CA,306,1,BA,0,1,5,0,1500,1,INTERNET,4.876758595,windows,0,1,0,7
1,0.9,0.759308941,-1,143,30,0.019607835,-0.337580067,AC,1428,2814.08125,2908.529761,3130.787337,0,8,CA,283,1,BA,1,1,-1,0,1500,0,INTERNET,42.17006857,windows,0,1,0,7
1,0.9,0.060895839,-1,114,40,0.006703217,-1.017530217,AC,733,2251.911684,2580.727835,3142.534531,0,7,CA,104,1,BA,0,1,-1,0,200,0,INTERNET,4.338446771,other,1,1,0,7
1,0.1,0.128070221,-1,77,40,0.019686429,-1.680688754,AD,463,1281.781643,2941.657273,3031.77278,6,5,CA,191,1,BA,0,1,1,0,500,0,INTERNET,2.950688915,windows,0,1,0,7
1,0.6,0.027040287,-1,19,40,0.00094885,-0.959584195,AB,801,2493.82707,4172.494064,3099.688551,13,3,CA,103,1,BC,0,1,3,0,200,0,INTERNET,5.296377865,macintosh,0,1,0,7
1,0.8,0.11912337,-1,75,40,0.030023805,-1.221179583,AC,2167,6485.904657,2442.617007,3036.531831,1,9,CA,191,0,BC,0,1,-1,0,500,0,INTERNET,2.031090633,windows,1,1,0,7
1,0.9,0.822534341,-1,184,50,0.007648479,-0.946103163,AB,990,1169.625409,3109.314865,3128.091422,14,9,CA,208,1,BB,0,1,1,0,2000,0,INTERNET,3.698093219,other,0,1,0,7
1,0.9,0.138727437,-1,109,50,0.025656079,-0.460357568,AC,540,5760.211166,6824.944454,5904.964177,8,8,CA,146,1,BA,0,1,-1,0,1500,0,INTERNET,1.275047773,other,1,1,0,7
1,0.5,0.388756322,-1,44,50,0.001623788,-0.565866283,AD,919,3324.412091,2567.818205,3065.160237,1,4,CA,295,1,BA,0,1,1,0,1000,0,INTERNET,1.623075043,windows,0,1,0,7
1,0.9,0.094662942,-1,49,30,0.018358664,-0.744716698,AC,309,4670.686894,2654.563925,3094.865742,1,7,CA,302,0,BA,0,1,-1,0,1500,0,INTERNET,17.82410485,windows,1,1,0,7
1,0.9,0.082281512,-1,59,30,0.002937342,-0.726456478,AD,2106,4980.874201,3049.382956,3103.275298,13,5,CA,257,0,BC,1,1,15,0,500,0,INTERNET,40.75748926,linux,0,1,0,7
1,0.9,0.826124173,318,35,50,0.008964585,-0.930094227,AB,2074,863.4993803,4245.178766,5594.491079,2,4,CA,74,0,BA,0,1,28,0,200,0,INTERNET,9.023484777,windows,0,1,0,7
1,0.3,0.078073313,-1,218,60,0.011151617,-1.065625859,AB,2509,10763.15607,7321.245143,3083.193777,784,1,CC,223,0,BA,0,1,28,0,1500,0,INTERNET,4.430071777,windows,0,1,0,7
